site,date,bb.sp,bb.abund,elev.class,management,elev.mean,transect,lat,lon,elev.class2,year,yday,bb.annual.abund,abund.class,bb.sp.ord,clade,subgenus,bb.sp.lat,pbl.w,pbl.w.class,pbl.w.class2,pbl.w.ref,Notes,pbl.w.durieaux,notes_durieaux
wmb3,2012-08-03,muci,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,216,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-03,pasc,9,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,216,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
wmb3,2012-08-03,prat,3,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,216,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-03,psit,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,216,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-03,pyre,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,216,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
wmb3,2012-08-03,soro,7,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,216,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-03,telu,1,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,216,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
wmb3,2012-08-03,wurf,14,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,216,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
wmb3,2012-08-10,gers,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
wmb3,2012-08-10,hort,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
wmb3,2012-08-10,humi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
wmb3,2012-08-10,hypn,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-10,jone,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-10,lapi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-10,mend,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
wmb3,2012-08-10,mont,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
wmb3,2012-08-10,muci,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-10,pasc,2,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
wmb3,2012-08-10,prat,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-10,psit,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-10,pyre,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
wmb3,2012-08-10,soro,1,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-10,telu,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
wmb3,2012-08-10,wurf,5,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,223,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
wmb3,2012-08-19,gers,1,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
wmb3,2012-08-19,hort,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
wmb3,2012-08-19,humi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
wmb3,2012-08-19,hypn,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-19,jone,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-19,lapi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-19,mend,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
wmb3,2012-08-19,mont,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
wmb3,2012-08-19,muci,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-19,pasc,4,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
wmb3,2012-08-19,prat,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-19,psit,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-19,pyre,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
wmb3,2012-08-19,soro,2,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-19,telu,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
wmb3,2012-08-19,wurf,3,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,232,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
wmb3,2012-08-26,gers,2,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
wmb3,2012-08-26,hort,2,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
wmb3,2012-08-26,humi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
wmb3,2012-08-26,hypn,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-26,jone,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-26,lapi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-26,mend,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
wmb3,2012-08-26,mont,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
wmb3,2012-08-26,muci,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-26,pasc,6,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
wmb3,2012-08-26,prat,1,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-26,psit,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-26,pyre,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
wmb3,2012-08-26,soro,2,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-26,telu,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
wmb3,2012-08-26,wurf,1,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,239,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
wmb3,2012-08-31,gers,4,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
wmb3,2012-08-31,hort,8,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
wmb3,2012-08-31,humi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
wmb3,2012-08-31,hypn,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-31,jone,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-31,lapi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-31,mend,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
wmb3,2012-08-31,mont,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
wmb3,2012-08-31,muci,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-08-31,pasc,4,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
wmb3,2012-08-31,prat,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-31,psit,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-08-31,pyre,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
wmb3,2012-08-31,soro,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
wmb3,2012-08-31,telu,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
wmb3,2012-08-31,wurf,6,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,244,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
wmb3,2012-09-06,gers,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
wmb3,2012-09-06,hort,6,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
wmb3,2012-09-06,humi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
wmb3,2012-09-06,hypn,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-09-06,jone,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-09-06,lapi,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
wmb3,2012-09-06,mend,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
wmb3,2012-09-06,mont,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
wmb3,2012-09-06,muci,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
wmb3,2012-09-06,pasc,5,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
wmb3,2012-09-06,prat,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
wmb3,2012-09-06,psit,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
wmb3,2012-09-06,pyre,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
wmb3,2012-09-06,soro,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
wmb3,2012-09-06,telu,0,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
wmb3,2012-09-06,wurf,7,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,2012,250,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
wmb4,2010-06-29,gers,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,21,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
wmb4,2010-06-29,hort,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,129,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
wmb4,2010-06-29,humi,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
wmb4,2010-06-29,hypn,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,12,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
wmb4,2010-06-29,jone,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,11,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
wmb4,2010-06-29,lapi,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,1,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
wmb4,2010-06-29,mend,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,14,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
wmb4,2010-06-29,mont,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,11,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
wmb4,2010-06-29,muci,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,32,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
wmb4,2010-06-29,pasc,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,817,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
wmb4,2010-06-29,prat,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,496,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
wmb4,2010-06-29,psit,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,71,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
wmb4,2010-06-29,pyre,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,32,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
wmb4,2010-06-29,soro,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,278,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
wmb4,2010-06-29,telu,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,387,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
wmb4,2010-06-29,wurf,1,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,180,367,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
wmb4,2010-07-10,gers,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,21,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
wmb4,2010-07-10,hort,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,129,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
wmb4,2010-07-10,humi,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,0,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
wmb4,2010-07-10,hypn,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,12,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
wmb4,2010-07-10,jone,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,11,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
wmb4,2010-07-10,lapi,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,1,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
wmb4,2010-07-10,mend,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,14,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
wmb4,2010-07-10,mont,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,11,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
wmb4,2010-07-10,muci,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,32,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
wmb4,2010-07-10,pasc,2,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,817,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
wmb4,2010-07-10,prat,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,496,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
wmb4,2010-07-10,psit,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,71,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
wmb4,2010-07-10,pyre,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,32,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
wmb4,2010-07-10,soro,0,oben,grasing,1655,Watzmann 2,47.571617,12.9406,high,2010,191,278,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
