site,date,yday,elev.mean,sp.pair,bb.sp1,bb.sp2,bb.sp1.abund,bb.sp2.abund,niche.overlap,same.class,log.bb.sp1.abund,log.bb.sp2.abund
wmb2,2012-05-10,131,1140,soro_wurf,soro,wurf,1,1,1,short:med,0,0
wmb2,2012-05-10,131,1140,telu_wurf,telu,wurf,2,1,1,short:med,0.6931471805599453,0
wmb2,2012-05-13,134,1140,pasc_prat,pasc,prat,3,3,0.19999999999999996,short:med,1.0986122886681098,1.0986122886681098
wmb2,2012-05-13,134,1140,pasc_telu,pasc,telu,3,1,0,short:med,1.0986122886681098,0
wmb2,2012-05-13,134,1140,pasc_wurf,pasc,wurf,3,1,0,med:med,1.0986122886681098,0
wmb2,2012-05-13,134,1140,prat_telu,prat,telu,3,1,0.4999999999999999,short:short,1.0986122886681098,0
wmb2,2012-05-13,134,1140,prat_wurf,prat,wurf,3,1,0.4999999999999999,short:med,1.0986122886681098,0
wmb2,2012-05-13,134,1140,telu_wurf,telu,wurf,1,1,1,short:med,0,0
wmb3,2012-05-10,131,1420,pasc_prat,pasc,prat,1,6,0.33333333333333337,short:med,0,1.791759469228055
wmb3,2012-05-10,131,1420,pasc_psit,pasc,psit,1,1,0,short:med,0,0
wmb3,2012-05-10,131,1420,pasc_soro,pasc,soro,1,2,0.33333333333333337,short:med,0,0.6931471805599453
wmb3,2012-05-10,131,1420,pasc_telu,pasc,telu,1,2,0.33333333333333337,short:med,0,0.6931471805599453
wmb3,2012-05-10,131,1420,pasc_wurf,pasc,wurf,1,1,1,med:med,0,0
wmb3,2012-05-10,131,1420,prat_psit,prat,psit,6,1,0.09090909090909094,short:short,1.791759469228055,0
wmb3,2012-05-10,131,1420,prat_soro,prat,soro,6,2,0.7142857142857142,short:short,1.791759469228055,0.6931471805599453
wmb3,2012-05-10,131,1420,prat_telu,prat,telu,6,2,0.5,short:short,1.791759469228055,0.6931471805599453
wmb3,2012-05-10,131,1420,prat_wurf,prat,wurf,6,1,0.33333333333333337,short:med,1.791759469228055,0
wmb3,2012-05-10,131,1420,psit_soro,psit,soro,1,2,0,short:short,0,0.6931471805599453
wmb3,2012-05-10,131,1420,psit_telu,psit,telu,1,2,0.33333333333333337,short:short,0,0.6931471805599453
wmb3,2012-05-10,131,1420,psit_wurf,psit,wurf,1,1,0,short:med,0,0
wmb3,2012-05-10,131,1420,soro_telu,soro,telu,2,2,0.33333333333333337,short:short,0.6931471805599453,0.6931471805599453
wmb3,2012-05-10,131,1420,soro_wurf,soro,wurf,2,1,0.33333333333333337,short:med,0.6931471805599453,0
wmb3,2012-05-10,131,1420,telu_wurf,telu,wurf,2,1,0.33333333333333337,short:med,0.6931471805599453,0
wmb3,2012-05-17,138,1420,pasc_wurf,pasc,wurf,2,1,0,med:med,0.6931471805599453,0
wmb3,2012-05-23,144,1420,pasc_prat,pasc,prat,1,2,0,short:med,0,0.6931471805599453
wmb3,2012-05-23,144,1420,pasc_wurf,pasc,wurf,1,1,0,med:med,0,0
wmb3,2012-05-23,144,1420,prat_wurf,prat,wurf,2,1,0,short:med,0.6931471805599453,0
wmb4,2012-06-09,161,1655,pasc_prat,pasc,prat,1,1,0,short:med,0,0
wmb4,2012-06-09,161,1655,pasc_wurf,pasc,wurf,1,1,0,med:med,0,0
wmb4,2012-06-09,161,1655,prat_wurf,prat,wurf,1,1,0,short:med,0,0
h2,2011-07-29,210,987,pasc_soro,pasc,soro,1,22,0.1282051282051282,short:med,0,3.091042453358316
h2,2011-07-29,210,987,pasc_telu,pasc,telu,1,4,0,short:med,0,1.3862943611198906
h2,2011-07-29,210,987,pasc_wurf,pasc,wurf,1,8,0,med:med,0,2.0794415416798357
h2,2011-07-29,210,987,soro_telu,soro,telu,22,4,0.23943661971830976,short:short,3.091042453358316,1.3862943611198906
h2,2011-07-29,210,987,soro_wurf,soro,wurf,22,8,0.023255813953488302,short:med,3.091042453358316,2.0794415416798357
h2,2011-07-29,210,987,telu_wurf,telu,wurf,4,8,0.06666666666666665,short:med,1.3862943611198906,2.0794415416798357
h2,2011-08-10,222,987,pasc_prat,pasc,prat,10,1,0.11111111111111105,short:med,2.302585092994046,0
h2,2011-08-10,222,987,pasc_soro,pasc,soro,10,28,0.23348017621145356,short:med,2.302585092994046,3.332204510175204
h2,2011-08-10,222,987,pasc_telu,pasc,telu,10,7,0.206896551724138,short:med,2.302585092994046,1.9459101490553132
h2,2011-08-10,222,987,pasc_wurf,pasc,wurf,10,1,0.2499999999999999,med:med,2.302585092994046,0
h2,2011-08-10,222,987,prat_soro,prat,soro,1,28,0.0980392156862745,short:short,0,3.332204510175204
h2,2011-08-10,222,987,prat_telu,prat,telu,1,7,0.07692307692307687,short:short,0,1.9459101490553132
h2,2011-08-10,222,987,prat_wurf,prat,wurf,1,1,0,short:med,0,0
h2,2011-08-10,222,987,soro_telu,soro,telu,28,7,0.75,short:short,3.332204510175204,1.9459101490553132
h2,2011-08-10,222,987,soro_wurf,soro,wurf,28,1,0,short:med,3.332204510175204,0
h2,2011-08-10,222,987,telu_wurf,telu,wurf,7,1,0,short:med,1.9459101490553132,0
h2,2012-09-07,251,987,pasc_soro,pasc,soro,5,1,0,short:med,1.6094379124341003,0
h2,2012-09-07,251,987,pasc_wurf,pasc,wurf,5,7,0.11111111111111105,med:med,1.6094379124341003,1.9459101490553132
h2,2012-09-07,251,987,soro_wurf,soro,wurf,1,7,0,short:med,0,1.9459101490553132
h5,2012-08-23,236,1579,pasc_prat,pasc,prat,6,10,0.27659574468085113,short:med,1.791759469228055,2.302585092994046
h5,2012-08-23,236,1579,pasc_soro,pasc,soro,6,2,0.19999999999999996,short:med,1.791759469228055,0.6931471805599453
h5,2012-08-23,236,1579,prat_soro,prat,soro,10,2,0.33333333333333337,short:short,2.302585092994046,0.6931471805599453
h5,2012-09-06,250,1579,pasc_prat,pasc,prat,4,1,0,short:med,1.3862943611198906,0
h5,2012-09-06,250,1579,pasc_soro,pasc,soro,4,2,0.1428571428571429,short:med,1.3862943611198906,0.6931471805599453
h5,2012-09-06,250,1579,prat_soro,prat,soro,1,2,0,short:short,0,0.6931471805599453
ho4,2010-09-03,246,1552,pasc_telu,pasc,telu,2,1,0.33333333333333337,short:med,0.6931471805599453,0
ho4,2010-09-03,246,1552,pasc_wurf,pasc,wurf,2,6,0,med:med,0.6931471805599453,1.791759469228055
ho4,2010-09-03,246,1552,telu_wurf,telu,wurf,1,6,0,short:med,0,1.791759469228055
wma2,2010-09-04,247,1245,pasc_soro,pasc,soro,8,1,0.06666666666666665,short:med,2.0794415416798357,0
wma2,2011-07-28,209,1245,pasc_psit,pasc,psit,16,1,0.33333333333333337,short:med,2.772588722239781,0
wma2,2011-07-28,209,1245,pasc_soro,pasc,soro,16,10,0.3913043478260869,short:med,2.772588722239781,2.302585092994046
wma2,2011-07-28,209,1245,pasc_telu,pasc,telu,16,10,0.33333333333333337,short:med,2.772588722239781,2.302585092994046
wma2,2011-07-28,209,1245,pasc_wurf,pasc,wurf,16,7,0.5135135135135136,med:med,2.772588722239781,1.9459101490553132
wma2,2011-07-28,209,1245,psit_soro,psit,soro,1,10,0.5384615384615384,short:short,0,2.302585092994046
wma2,2011-07-28,209,1245,psit_telu,psit,telu,1,10,0.8181818181818182,short:short,0,2.302585092994046
wma2,2011-07-28,209,1245,psit_wurf,psit,wurf,1,7,0.2727272727272727,short:med,0,1.9459101490553132
wma2,2011-07-28,209,1245,soro_telu,soro,telu,10,10,0.5384615384615385,short:short,2.302585092994046,2.302585092994046
wma2,2011-07-28,209,1245,soro_wurf,soro,wurf,10,7,0.2727272727272727,short:med,2.302585092994046,1.9459101490553132
wma2,2011-07-28,209,1245,telu_wurf,telu,wurf,10,7,0.2727272727272727,short:med,2.302585092994046,1.9459101490553132
wma3,2011-07-28,209,1423,pasc_prat,pasc,prat,14,2,0.33333333333333337,short:med,2.6390573296152584,0.6931471805599453
wma3,2011-07-28,209,1423,pasc_soro,pasc,soro,14,1,0.33333333333333337,short:med,2.6390573296152584,0
wma3,2011-07-28,209,1423,prat_soro,prat,soro,2,1,1,short:short,0.6931471805599453,0
wmb3,2010-08-24,236,1420,pasc_prat,pasc,prat,10,1,0.5384615384615384,short:med,2.302585092994046,0
wmb3,2010-08-24,236,1420,pasc_soro,pasc,soro,10,7,0.5384615384615384,short:med,2.302585092994046,1.9459101490553132
wmb3,2010-08-24,236,1420,prat_soro,prat,soro,1,7,1,short:short,0,1.9459101490553132
wmb3,2011-07-29,210,1420,pasc_soro,pasc,soro,11,5,0.10000000000000009,short:med,2.3978952727983707,1.6094379124341003
wmb3,2011-07-29,210,1420,pasc_telu,pasc,telu,11,1,0,short:med,2.3978952727983707,0
wmb3,2011-07-29,210,1420,pasc_wurf,pasc,wurf,11,22,0.2941176470588234,med:med,2.3978952727983707,3.091042453358316
wmb3,2011-07-29,210,1420,soro_telu,soro,telu,5,1,0,short:short,1.6094379124341003,0
wmb3,2011-07-29,210,1420,soro_wurf,soro,wurf,5,22,0,short:med,1.6094379124341003,3.091042453358316
wmb3,2011-07-29,210,1420,telu_wurf,telu,wurf,1,22,0,short:med,0,3.091042453358316
wmb4,2011-08-12,224,1655,pasc_prat,pasc,prat,7,4,0.2727272727272727,short:med,1.9459101490553132,1.3862943611198906
wmb4,2011-08-12,224,1655,pasc_pyre,pasc,pyre,7,1,0.16666666666666663,short:med,1.9459101490553132,0
wmb4,2011-08-12,224,1655,pasc_soro,pasc,soro,7,6,0.16666666666666674,short:med,1.9459101490553132,1.791759469228055
wmb4,2011-08-12,224,1655,pasc_telu,pasc,telu,7,1,0.07692307692307687,short:med,1.9459101490553132,0
wmb4,2011-08-12,224,1655,pasc_wurf,pasc,wurf,7,8,0.07692307692307687,med:med,1.9459101490553132,2.0794415416798357
wmb4,2011-08-12,224,1655,prat_pyre,prat,pyre,4,1,0.33333333333333337,short:short,1.3862943611198906,0
wmb4,2011-08-12,224,1655,prat_soro,prat,soro,4,6,0.33333333333333315,short:short,1.3862943611198906,1.791759469228055
wmb4,2011-08-12,224,1655,prat_telu,prat,telu,4,1,0.33333333333333337,short:short,1.3862943611198906,0
wmb4,2011-08-12,224,1655,prat_wurf,prat,wurf,4,8,0,short:med,1.3862943611198906,2.0794415416798357
wmb4,2011-08-12,224,1655,pyre_soro,pyre,soro,1,6,0.4999999999999999,short:short,0,1.791759469228055
wmb4,2011-08-12,224,1655,pyre_telu,pyre,telu,1,1,0,short:short,0,0
wmb4,2011-08-12,224,1655,pyre_wurf,pyre,wurf,1,8,0,short:med,0,2.0794415416798357
wmb4,2011-08-12,224,1655,soro_telu,soro,telu,6,1,0,short:short,1.791759469228055,0
wmb4,2011-08-12,224,1655,soro_wurf,soro,wurf,6,8,0,short:med,1.791759469228055,2.0794415416798357
wmb4,2011-08-12,224,1655,telu_wurf,telu,wurf,1,8,0,short:med,0,2.0794415416798357
wmb4,2011-08-21,233,1655,pasc_prat,pasc,prat,8,1,0,short:med,2.0794415416798357,0
wmb4,2011-08-21,233,1655,pasc_soro,pasc,soro,8,3,0.29729729729729726,short:med,2.0794415416798357,1.0986122886681098
wmb4,2011-08-21,233,1655,pasc_telu,pasc,telu,8,1,0.06666666666666665,short:med,2.0794415416798357,0
wmb4,2011-08-21,233,1655,pasc_wurf,pasc,wurf,8,1,0,med:med,2.0794415416798357,0
wmb4,2011-08-21,233,1655,prat_soro,prat,soro,1,3,0,short:short,0,1.0986122886681098
wmb4,2011-08-21,233,1655,prat_telu,prat,telu,1,1,0,short:short,0,0
wmb4,2011-08-21,233,1655,prat_wurf,prat,wurf,1,1,0,short:med,0,0
wmb4,2011-08-21,233,1655,soro_telu,soro,telu,3,1,0.19999999999999996,short:short,1.0986122886681098,0
wmb4,2011-08-21,233,1655,soro_wurf,soro,wurf,3,1,0.19999999999999996,short:med,1.0986122886681098,0
wmb4,2011-08-21,233,1655,telu_wurf,telu,wurf,1,1,0,short:med,0,0
wmb5,2011-08-21,233,1813,pasc_prat,pasc,prat,7,4,0.4,short:med,1.9459101490553132,1.3862943611198906
wmb5,2011-08-21,233,1813,pasc_soro,pasc,soro,7,4,0.16666666666666674,short:med,1.9459101490553132,1.3862943611198906
wmb5,2011-08-21,233,1813,pasc_telu,pasc,telu,7,1,0.07692307692307687,short:med,1.9459101490553132,0
wmb5,2011-08-21,233,1813,pasc_wurf,pasc,wurf,7,5,0.16666666666666674,med:med,1.9459101490553132,1.6094379124341003
wmb5,2011-08-21,233,1813,prat_soro,prat,soro,4,4,0.33333333333333337,short:short,1.3862943611198906,1.3862943611198906
wmb5,2011-08-21,233,1813,prat_telu,prat,telu,4,1,0,short:short,1.3862943611198906,0
wmb5,2011-08-21,233,1813,prat_wurf,prat,wurf,4,5,0.33333333333333337,short:med,1.3862943611198906,1.6094379124341003
wmb5,2011-08-21,233,1813,soro_telu,soro,telu,4,1,0,short:short,1.3862943611198906,0
wmb5,2011-08-21,233,1813,soro_wurf,soro,wurf,4,5,0,short:med,1.3862943611198906,1.6094379124341003
wmb5,2011-08-21,233,1813,telu_wurf,telu,wurf,1,5,0,short:med,0,1.6094379124341003
wmb5,2012-08-29,242,1813,pasc_prat,pasc,prat,2,4,0,short:med,0.6931471805599453,1.3862943611198906
wmb5,2012-08-29,242,1813,pasc_pyre,pasc,pyre,2,2,0,short:med,0.6931471805599453,0.6931471805599453
wmb5,2012-08-29,242,1813,pasc_soro,pasc,soro,2,2,0.33333333333333337,short:med,0.6931471805599453,0.6931471805599453
wmb5,2012-08-29,242,1813,prat_pyre,prat,pyre,4,2,0.33333333333333337,short:short,1.3862943611198906,0.6931471805599453
wmb5,2012-08-29,242,1813,prat_soro,prat,soro,4,2,0,short:short,1.3862943611198906,0.6931471805599453
wmb5,2012-08-29,242,1813,pyre_soro,pyre,soro,2,2,0,short:short,0.6931471805599453,0.6931471805599453
h4,2011-08-13,225,1330,pasc_prat,pasc,prat,8,2,0,short:med,2.0794415416798357,0.6931471805599453
h4,2011-08-13,225,1330,pasc_psit,pasc,psit,8,1,0,short:med,2.0794415416798357,0
h4,2011-08-13,225,1330,pasc_soro,pasc,soro,8,2,0,short:med,2.0794415416798357,0.6931471805599453
h4,2011-08-13,225,1330,pasc_telu,pasc,telu,8,1,0,short:med,2.0794415416798357,0
h4,2011-08-13,225,1330,prat_psit,prat,psit,2,1,0.33333333333333337,short:short,0.6931471805599453,0
h4,2011-08-13,225,1330,prat_soro,prat,soro,2,2,0.33333333333333337,short:short,0.6931471805599453,0.6931471805599453
h4,2011-08-13,225,1330,prat_telu,prat,telu,2,1,0.33333333333333337,short:short,0.6931471805599453,0
h4,2011-08-13,225,1330,psit_soro,psit,soro,1,2,0.33333333333333337,short:short,0,0.6931471805599453
h4,2011-08-13,225,1330,psit_telu,psit,telu,1,1,1,short:short,0,0
h4,2011-08-13,225,1330,soro_telu,soro,telu,2,1,0.33333333333333337,short:short,0.6931471805599453,0
h4,2011-08-22,234,1330,pasc_prat,pasc,prat,2,1,0,short:med,0.6931471805599453,0
h4,2011-08-22,234,1330,pasc_soro,pasc,soro,2,2,0,short:med,0.6931471805599453,0.6931471805599453
h4,2011-08-22,234,1330,pasc_telu,pasc,telu,2,1,0,short:med,0.6931471805599453,0
h4,2011-08-22,234,1330,pasc_wurf,pasc,wurf,2,2,0,med:med,0.6931471805599453,0.6931471805599453
h4,2011-08-22,234,1330,prat_soro,prat,soro,1,2,0,short:short,0,0.6931471805599453
h4,2011-08-22,234,1330,prat_telu,prat,telu,1,1,0,short:short,0,0
h4,2011-08-22,234,1330,prat_wurf,prat,wurf,1,2,1,short:med,0,0.6931471805599453
h4,2011-08-22,234,1330,soro_telu,soro,telu,2,1,1,short:short,0.6931471805599453,0
h4,2011-08-22,234,1330,soro_wurf,soro,wurf,2,2,0,short:med,0.6931471805599453,0.6931471805599453
h4,2011-08-22,234,1330,telu_wurf,telu,wurf,1,2,0,short:med,0,0.6931471805599453
h4,2012-08-22,235,1330,pasc_prat,pasc,prat,4,3,0.33333333333333315,short:med,1.3862943611198906,1.0986122886681098
h4,2012-08-22,235,1330,pasc_wurf,pasc,wurf,4,2,0.33333333333333337,med:med,1.3862943611198906,0.6931471805599453
h4,2012-08-22,235,1330,prat_wurf,prat,wurf,3,2,0.7142857142857142,short:med,1.0986122886681098,0.6931471805599453
wma2,2012-08-31,244,1245,pasc_soro,pasc,soro,8,3,0.33333333333333337,short:med,2.0794415416798357,1.0986122886681098
wmb5,2012-09-19,263,1813,pasc_prat,pasc,prat,2,2,0.33333333333333337,short:med,0.6931471805599453,0.6931471805599453
wmb5,2012-09-19,263,1813,pasc_wurf,pasc,wurf,2,2,1,med:med,0.6931471805599453,0.6931471805599453
wmb5,2012-09-19,263,1813,prat_wurf,prat,wurf,2,2,0.33333333333333337,short:med,0.6931471805599453,0.6931471805599453
h1,2010-09-02,245,817,pasc_soro,pasc,soro,15,1,0.0714285714285714,short:med,2.70805020110221,0
h1,2010-09-02,245,817,pasc_wurf,pasc,wurf,15,3,0.5789473684210527,med:med,2.70805020110221,1.0986122886681098
h1,2010-09-02,245,817,soro_wurf,soro,wurf,1,3,0,short:med,0,1.0986122886681098
h1,2011-07-29,210,817,pasc_soro,pasc,soro,10,5,0.05263157894736836,short:med,2.302585092994046,1.6094379124341003
h1,2011-07-29,210,817,pasc_telu,pasc,telu,10,1,0.05263157894736836,short:med,2.302585092994046,0
h1,2011-07-29,210,817,soro_telu,soro,telu,5,1,0.6666666666666667,short:short,1.6094379124341003,0
h1,2011-08-10,222,817,pasc_soro,pasc,soro,5,5,0.4285714285714285,short:med,1.6094379124341003,1.6094379124341003
h3,2011-07-29,210,1105,pasc_soro,pasc,soro,11,15,0.12627986348122877,short:med,2.3978952727983707,2.70805020110221
h3,2011-07-29,210,1105,pasc_telu,pasc,telu,11,1,0.04761904761904767,short:med,2.3978952727983707,0
h3,2011-07-29,210,1105,pasc_wurf,pasc,wurf,11,5,0.2941176470588234,med:med,2.3978952727983707,1.6094379124341003
h3,2011-07-29,210,1105,soro_telu,soro,telu,15,1,0.5789473684210527,short:short,2.70805020110221,0
h3,2011-07-29,210,1105,soro_wurf,soro,wurf,15,5,0,short:med,2.70805020110221,1.6094379124341003
h3,2011-07-29,210,1105,telu_wurf,telu,wurf,1,5,0,short:med,0,1.6094379124341003
t1,2011-07-30,211,714,pasc_soro,pasc,soro,13,3,0.18181818181818177,short:med,2.5649493574615367,1.0986122886681098
wma1,2012-07-27,209,766,pasc_soro,pasc,soro,3,1,0.19999999999999996,short:med,1.0986122886681098,0
wma1,2012-07-27,209,766,pasc_wurf,pasc,wurf,3,1,0,med:med,1.0986122886681098,0
wma1,2012-07-27,209,766,soro_wurf,soro,wurf,1,1,0,short:med,0,0
wma2,2011-08-12,224,1245,pasc_prat,pasc,prat,15,1,1,short:med,2.70805020110221,0
wma2,2011-08-12,224,1245,pasc_soro,pasc,soro,15,12,1,short:med,2.70805020110221,2.4849066497880004
wma2,2011-08-12,224,1245,pasc_telu,pasc,telu,15,23,1,short:med,2.70805020110221,3.1354942159291497
wma2,2011-08-12,224,1245,pasc_wurf,pasc,wurf,15,2,1,med:med,2.70805020110221,0.6931471805599453
wma2,2011-08-12,224,1245,prat_soro,prat,soro,1,12,1,short:short,0,2.4849066497880004
wma2,2011-08-12,224,1245,prat_telu,prat,telu,1,23,1,short:short,0,3.1354942159291497
wma2,2011-08-12,224,1245,prat_wurf,prat,wurf,1,2,1,short:med,0,0.6931471805599453
wma2,2011-08-12,224,1245,soro_telu,soro,telu,12,23,1,short:short,2.4849066497880004,3.1354942159291497
wma2,2011-08-12,224,1245,soro_wurf,soro,wurf,12,2,1,short:med,2.4849066497880004,0.6931471805599453
wma2,2011-08-12,224,1245,telu_wurf,telu,wurf,23,2,1,short:med,3.1354942159291497,0.6931471805599453
wma2,2011-08-21,233,1245,pasc_telu,pasc,telu,10,1,0.6666666666666667,short:med,2.302585092994046,0
wma2,2011-08-21,233,1245,pasc_wurf,pasc,wurf,10,5,0.05263157894736836,med:med,2.302585092994046,1.6094379124341003
wma2,2011-08-21,233,1245,telu_wurf,telu,wurf,1,5,0,short:med,0,1.6094379124341003
wma2,2012-07-27,209,1245,pasc_psit,pasc,psit,7,1,0,short:med,1.9459101490553132,0
wma2,2012-07-27,209,1245,pasc_wurf,pasc,wurf,7,1,0.07692307692307687,med:med,1.9459101490553132,0
wma2,2012-07-27,209,1245,psit_wurf,psit,wurf,1,1,0,short:med,0,0
wma2,2012-08-10,223,1245,pasc_soro,pasc,soro,7,2,0.07692307692307687,short:med,1.9459101490553132,0.6931471805599453
wma2,2012-08-10,223,1245,pasc_wurf,pasc,wurf,7,2,0.16666666666666663,med:med,1.9459101490553132,0.6931471805599453
wma2,2012-08-10,223,1245,soro_wurf,soro,wurf,2,2,0,short:med,0.6931471805599453,0.6931471805599453
wma3,2012-08-19,232,1423,pasc_psit,pasc,psit,5,1,0,short:med,1.6094379124341003,0
wmb2,2012-08-31,244,1140,pasc_prat,pasc,prat,8,1,0.06666666666666665,short:med,2.0794415416798357,0
wmb2,2012-08-31,244,1140,pasc_wurf,pasc,wurf,8,5,0.1428571428571429,med:med,2.0794415416798357,1.6094379124341003
wmb2,2012-08-31,244,1140,prat_wurf,prat,wurf,1,5,0,short:med,0,1.6094379124341003
wma1,2011-07-30,211,766,pasc_psit,pasc,psit,19,1,0.46153846153846156,short:med,2.9444389791664403,0
wma1,2011-07-30,211,766,pasc_soro,pasc,soro,19,3,0.46153846153846156,short:med,2.9444389791664403,1.0986122886681098
wma1,2011-07-30,211,766,pasc_telu,pasc,telu,19,12,0.52,short:med,2.9444389791664403,2.4849066497880004
wma1,2011-07-30,211,766,psit_soro,psit,soro,1,3,1,short:short,0,1.0986122886681098
wma1,2011-07-30,211,766,psit_telu,psit,telu,1,12,0.7142857142857143,short:short,0,2.4849066497880004
wma1,2011-07-30,211,766,soro_telu,soro,telu,3,12,0.7142857142857143,short:short,1.0986122886681098,2.4849066497880004
wma1,2011-08-11,223,766,pasc_soro,pasc,soro,18,3,0.2857142857142857,short:med,2.8903717578961645,1.0986122886681098
wma1,2011-08-11,223,766,pasc_telu,pasc,telu,18,8,0.19999999999999996,short:med,2.8903717578961645,2.0794415416798357
wma1,2011-08-11,223,766,soro_telu,soro,telu,3,8,0.4999999999999999,short:short,1.0986122886681098,2.0794415416798357
t5,2011-07-30,211,746,pasc_soro,pasc,soro,7,2,0,short:med,1.9459101490553132,0.6931471805599453
t5,2011-07-30,211,746,pasc_telu,pasc,telu,7,1,0,short:med,1.9459101490553132,0
t5,2011-07-30,211,746,pasc_wurf,pasc,wurf,7,1,0.4,med:med,1.9459101490553132,0
t5,2011-07-30,211,746,soro_telu,soro,telu,2,1,1,short:short,0.6931471805599453,0
t5,2011-07-30,211,746,soro_wurf,soro,wurf,2,1,0,short:med,0.6931471805599453,0
t5,2011-07-30,211,746,telu_wurf,telu,wurf,1,1,0,short:med,0,0
h4,2011-08-01,213,1330,pasc_prat,pasc,prat,12,1,0.6,short:med,2.4849066497880004,0
h4,2011-08-01,213,1330,pasc_soro,pasc,soro,12,1,0.04347826086956519,short:med,2.4849066497880004,0
h4,2011-08-01,213,1330,pasc_telu,pasc,telu,12,8,0.04347826086956519,short:med,2.4849066497880004,2.0794415416798357
h4,2011-08-01,213,1330,pasc_wurf,pasc,wurf,12,1,0,med:med,2.4849066497880004,0
h4,2011-08-01,213,1330,prat_soro,prat,soro,1,1,0,short:short,0,0
h4,2011-08-01,213,1330,prat_telu,prat,telu,1,8,0,short:short,0,2.0794415416798357
h4,2011-08-01,213,1330,prat_wurf,prat,wurf,1,1,0,short:med,0,0
h4,2011-08-01,213,1330,soro_telu,soro,telu,1,8,0.7777777777777778,short:short,0,2.0794415416798357
h4,2011-08-01,213,1330,soro_wurf,soro,wurf,1,1,0,short:med,0,0
h4,2011-08-01,213,1330,telu_wurf,telu,wurf,8,1,0,short:med,2.0794415416798357,0
ho1,2010-08-05,217,841,pasc_prat,pasc,prat,3,2,0.19999999999999996,short:med,1.0986122886681098,0.6931471805599453
ho1,2010-08-05,217,841,pasc_telu,pasc,telu,3,5,0.19999999999999996,short:med,1.0986122886681098,1.6094379124341003
ho1,2010-08-05,217,841,prat_telu,prat,telu,2,5,1,short:short,0.6931471805599453,1.6094379124341003
ho1,2011-07-09,190,841,pasc_wurf,pasc,wurf,17,1,0,med:med,2.833213344056216,0
ho1,2011-08-13,225,841,pasc_soro,pasc,soro,9,1,0,short:med,2.1972245773362196,0
ho1,2011-08-13,225,841,pasc_wurf,pasc,wurf,9,10,0.19999999999999996,med:med,2.1972245773362196,2.302585092994046
ho1,2011-08-13,225,841,soro_wurf,soro,wurf,1,10,0,short:med,0,2.302585092994046
ho2,2011-08-13,225,1045,pasc_soro,pasc,soro,15,2,0.30434782608695643,short:med,2.70805020110221,0.6931471805599453
ho2,2011-08-13,225,1045,pasc_telu,pasc,telu,15,3,0.30434782608695643,short:med,2.70805020110221,1.0986122886681098
ho2,2011-08-13,225,1045,pasc_wurf,pasc,wurf,15,3,0.03448275862068961,med:med,2.70805020110221,1.0986122886681098
ho2,2011-08-13,225,1045,soro_telu,soro,telu,2,3,0.33333333333333315,short:short,0.6931471805599453,1.0986122886681098
ho2,2011-08-13,225,1045,soro_wurf,soro,wurf,2,3,0,short:med,0.6931471805599453,1.0986122886681098
ho2,2011-08-13,225,1045,telu_wurf,telu,wurf,3,3,0,short:med,1.0986122886681098,1.0986122886681098
ho2,2011-08-23,235,1045,pasc_wurf,pasc,wurf,2,3,0,med:med,0.6931471805599453,1.0986122886681098
