site1,site2,metric,metric.class,value,elev1,elev2,man1,man2,lon1,lat1,lon2,lat2,elev.diff,mean.elev,man.diff,year
h1,h5,ST.h,ST.partition,0.037261294086183436,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,2012
h1,h5,ST.l,ST.partition,0.6405026372039311,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,2012
h1,h5,ST.lh,ST.partition,0.08818334025584956,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,2012
h1,h5,WN,aggregate,0.8782968078906583,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,2012
h1,h5,WN.repl,WN.partition,0.6014104193854426,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,2012
h1,h5,WN.rich,WN.partition,0.2768863885052157,817,1579,grasing,none,12.836133,47.590633,12.816433,47.5593,762,1198,TRUE,2012
h1,h6,OS,aggregate,0.06247519502472096,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,OS.repl,OS.partition,0.039059897837300316,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,OS.rich,OS.partition,0.023415297187420643,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,S,aggregate,0.6252667836907935,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,ST,aggregate,0.8672855356634339,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,ST.h,ST.partition,0.034944542350793424,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,ST.l,ST.partition,0.6242089472300651,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,ST.lh,ST.partition,0.20813204608257543,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,WN,aggregate,0.9297607306881549,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,WN.repl,WN.partition,0.7912356046071918,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h6,WN.rich,WN.partition,0.13852512608096315,817,1808,grasing,none,12.836133,47.590633,12.822917,47.555367,991,1312.5,TRUE,2012
h1,h7,OS,aggregate,0.022772826588689784,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,OS.repl,OS.partition,0.0034319419237749545,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,OS.rich,OS.partition,0.019340884664914827,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,S,aggregate,0.7198875395859183,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,ST,aggregate,0.9531119903733181,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,ST.h,ST.partition,0.012530273399285204,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,ST.l,ST.partition,0.5210031943599344,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,ST.lh,ST.partition,0.4195785226140985,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,WN,aggregate,0.9758848169620079,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,WN.repl,WN.partition,0.8033700337363309,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,h7,WN.rich,WN.partition,0.17251478322567707,817,1984,grasing,none,12.836133,47.590633,12.829933,47.552167,1167,1400.5,TRUE,2012
h1,ho1,OS,aggregate,0.09318737252247375,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,OS.repl,OS.partition,0.052027888718154426,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,OS.rich,OS.partition,0.04115948380431932,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,S,aggregate,0.5180725833694562,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,ST,aggregate,0.7353394584538427,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,ST.h,ST.partition,0.0073739653120606765,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,ST.l,ST.partition,0.6610511483884072,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,ST.lh,ST.partition,0.06691434475337492,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,WN,aggregate,0.8285268309763165,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,WN.repl,WN.partition,0.7195574574620063,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho1,WN.rich,WN.partition,0.10896937351431023,817,841,grasing,grasing,12.836133,47.590633,12.880783,47.604083,24,829,FALSE,2012
h1,ho2,OS,aggregate,0.10497376454024145,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,OS.repl,OS.partition,0.046013935497841454,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,OS.rich,OS.partition,0.058959829042399985,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,S,aggregate,0.5339410871160101,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,ST,aggregate,0.7405425561361336,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,ST.h,ST.partition,0.015392615936770541,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,ST.l,ST.partition,0.6474387903839679,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,ST.lh,ST.partition,0.07771114981539512,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,WN,aggregate,0.845516320676375,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,WN.repl,WN.partition,0.5793621984755863,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho2,WN.rich,WN.partition,0.26615412220078866,817,1045,grasing,grasing,12.836133,47.590633,12.893233,47.588917,228,931,FALSE,2012
h1,ho3,OS,aggregate,0.050452578155916285,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,OS.repl,OS.partition,0.031845387062240084,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,OS.rich,OS.partition,0.018607191093676197,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,S,aggregate,0.5763981875950641,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,ST,aggregate,0.8825131722519453,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,ST.h,ST.partition,0.01321616718751122,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,ST.l,ST.partition,0.7668643152279826,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,ST.lh,ST.partition,0.10243268983645137,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,WN,aggregate,0.9329657504078616,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,WN.repl,WN.partition,0.679529882584462,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho3,WN.rich,WN.partition,0.25343586782339955,817,1333,grasing,none,12.836133,47.590633,12.8873,47.584583,516,1075,TRUE,2012
h1,ho4,OS,aggregate,0.10762220276311597,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,OS.repl,OS.partition,0.05475661679189223,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,OS.rich,OS.partition,0.05286558597122374,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,S,aggregate,0.5545111966391802,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,ST,aggregate,0.7912208636494444,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,ST.h,ST.partition,0.037251090263162916,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,ST.l,ST.partition,0.6538812582452431,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,ST.lh,ST.partition,0.10008851514103848,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,WN,aggregate,0.8988430664125605,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,WN.repl,WN.partition,0.5831438097133413,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho4,WN.rich,WN.partition,0.31569925669921917,817,1552,grasing,none,12.836133,47.590633,12.881717,47.583083,735,1184.5,TRUE,2012
h1,ho5,OS,aggregate,0.08929978393344136,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,OS.repl,OS.partition,0.06856418772486675,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,OS.rich,OS.partition,0.020735596208574614,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,S,aggregate,0.6226433413222999,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,ST,aggregate,0.8430881659066441,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,ST.h,ST.partition,0.10102319932759773,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,ST.l,ST.partition,0.5644532137694128,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,ST.lh,ST.partition,0.1776117528096335,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,WN,aggregate,0.9323879498400854,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,WN.repl,WN.partition,0.833159372691391,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,ho5,WN.rich,WN.partition,0.09922857714869456,817,1825,grasing,grasing,12.836133,47.590633,12.877,47.5778,1008,1321,FALSE,2012
h1,t1,OS,aggregate,0.1532956026603654,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,OS.repl,OS.partition,0.08882536770524577,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,OS.rich,OS.partition,0.06447023495511964,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,S,aggregate,0.5105612139517076,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,ST,aggregate,0.7618050628502061,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,ST.h,ST.partition,0.04103916431273982,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,ST.l,ST.partition,0.6153370985634732,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,ST.lh,ST.partition,0.10542879997399311,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,WN,aggregate,0.9151006655105715,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,WN.repl,WN.partition,0.8082845193702691,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t1,WN.rich,WN.partition,0.10681614614030235,817,714,grasing,mowing,12.836133,47.590633,12.8992,47.609817,103,765.5,TRUE,2012
h1,t4,OS,aggregate,0.04947183928939601,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,OS.repl,OS.partition,0.0053022826513782415,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,OS.rich,OS.partition,0.04416955663801776,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,S,aggregate,0.6200448895730276,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,ST,aggregate,0.8763108322058973,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,ST.h,ST.partition,0.0073031893213402,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,ST.l,ST.partition,0.7577581649806312,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,ST.lh,ST.partition,0.11124947790392589,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,WN,aggregate,0.9257826714952934,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,WN.repl,WN.partition,0.8128420622264876,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t4,WN.rich,WN.partition,0.11294060926880574,817,641,grasing,mowing,12.836133,47.590633,12.942383,47.612417,176,729,TRUE,2012
h1,t5,OS,aggregate,0.06548036310390189,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,OS.repl,OS.partition,0.028962197153569517,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,OS.rich,OS.partition,0.036518165950332374,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,S,aggregate,0.5624268712791826,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,ST,aggregate,0.8284835814587386,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,ST.h,ST.partition,0.006333654489142294,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,ST.l,ST.partition,0.7315998929172652,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,ST.lh,ST.partition,0.09055003405233109,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,WN,aggregate,0.8939639445626405,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,WN.repl,WN.partition,0.7660663492285016,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,t5,WN.rich,WN.partition,0.12789759533413886,817,746,grasing,mowing,12.836133,47.590633,12.946317,47.604817,71,781.5,TRUE,2012
h1,wma1,OS,aggregate,0.06667011901799023,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,OS.repl,OS.partition,0.04646076186340918,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,OS.rich,OS.partition,0.020209357154581057,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,S,aggregate,0.48378851756644586,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,ST,aggregate,0.749685906704059,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,ST.h,ST.partition,0.01376434188798774,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,ST.l,ST.partition,0.6246000793915641,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,ST.lh,ST.partition,0.11132148542450712,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,WN,aggregate,0.8163560257220492,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,WN.repl,WN.partition,0.6623448326656869,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma1,WN.rich,WN.partition,0.15401119305636238,817,766,grasing,grasing,12.836133,47.590633,12.924383,47.596033,51,791.5,FALSE,2012
h1,wma2,OS,aggregate,0.1932715531133041,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,OS.repl,OS.partition,0.10568614044566119,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,OS.rich,OS.partition,0.08758541266764293,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,S,aggregate,0.45787855163935365,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,ST,aggregate,0.6274983372345168,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,ST.h,ST.partition,0.017930095844443352,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,ST.l,ST.partition,0.5521640190093796,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,ST.lh,ST.partition,0.05740422238069381,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,WN,aggregate,0.8207698903478209,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,WN.repl,WN.partition,0.5071640470526899,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma2,WN.rich,WN.partition,0.31360584329513097,817,1245,grasing,grasing,12.836133,47.590633,12.940933,47.583517,428,1031,FALSE,2012
h1,wma3,OS,aggregate,0.1263654515067031,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,OS.repl,OS.partition,0.0764481888433504,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,OS.rich,OS.partition,0.04991726266335271,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,S,aggregate,0.5098436881709006,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,ST,aggregate,0.7197530464707859,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,ST.h,ST.partition,0.01414600256836987,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,ST.l,ST.partition,0.6268434960858935,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,ST.lh,ST.partition,0.07876354781652248,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,WN,aggregate,0.846118497977489,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,WN.repl,WN.partition,0.6757506429162169,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma3,WN.rich,WN.partition,0.17036785506127208,817,1423,grasing,grasing,12.836133,47.590633,12.943317,47.5778,606,1120,FALSE,2012
h1,wma4,OS,aggregate,0.09210622905310745,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,OS.repl,OS.partition,0.03569835937926901,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,OS.rich,OS.partition,0.056407869673838436,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,S,aggregate,0.5878208303251613,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,ST,aggregate,0.8249608147085989,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,ST.h,ST.partition,0.028938544754815266,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,ST.l,ST.partition,0.630710462336421,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,ST.lh,ST.partition,0.16531180761736264,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,WN,aggregate,0.9170670437617063,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,WN.repl,WN.partition,0.7662130799989152,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma4,WN.rich,WN.partition,0.15085396376279123,817,1773,grasing,none,12.836133,47.590633,12.923983,47.574517,956,1295,TRUE,2012
h1,wma5,OS,aggregate,0.008536841218266844,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,2012
h1,wma5,OS.repl,OS.partition,8.888888888888889e-4,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,2012
h1,wma5,OS.rich,OS.partition,0.007647952329377954,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,2012
h1,wma5,S,aggregate,0.7943525393153098,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,2012
h1,wma5,ST,aggregate,0.9827238603074904,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,2012
h1,wma5,ST.h,ST.partition,0.004471746599653576,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,2012
h1,wma5,ST.l,ST.partition,0.4066908166855482,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,2012
h1,wma5,ST.lh,ST.partition,0.5715612970222886,817,2032,grasing,none,12.836133,47.590633,12.930633,47.5683,1215,1424.5,TRUE,2012
