site,date,yday,bb.sp,fl.abund.wt,bb.abund,year,elev.class,management,elev.mean,transect,lat,lon,elev.class2
wmb4,2012-08-07,220,pasc,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-07,220,prat,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-07,220,psit,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-07,220,pyre,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-07,220,soro,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-07,220,wurf,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,bss,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,gers,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,hort,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,humi,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,hypn,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,jone,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,lapi,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,mend,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,mont,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,muci,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,pasc,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,prat,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,psit,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,pyre,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,soro,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-12,225,wurf,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,bss,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,gers,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,hort,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,humi,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,hypn,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,jone,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,lapi,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,mend,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,mont,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,muci,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,pasc,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,prat,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,psit,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,pyre,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,soro,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-16,229,wurf,0,NA,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,bss,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,gers,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,hort,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,humi,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,hypn,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,jone,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,lapi,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,mend,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,mont,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,muci,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,pasc,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,prat,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,psit,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,pyre,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,soro,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-08-21,234,wurf,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,bss,0.316913206714207,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,gers,0.7813349497486206,1,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,hort,0.24462957250909625,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,humi,0,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,hypn,0.583760143494019,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,jone,0.31461023308554203,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,lapi,0.4205785712696189,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,mend,0.2603147004182479,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,mont,0.6441302320866782,1,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,muci,0.395718664310409,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,pasc,0.36455504355575863,8,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,prat,0.5814286289842663,3,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,psit,1.4732713000285838,0,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,pyre,1.0376402268042406,1,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,soro,0.6142347368702727,6,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb4,2012-09-07,251,wurf,0.2384494981546313,5,2012,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid
wmb5,2010-06-29,180,bss,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,gers,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,hort,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,humi,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,hypn,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,jone,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,lapi,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,mend,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,mont,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,muci,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,pasc,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,prat,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,psit,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,pyre,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,soro,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-06-29,180,wurf,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,bss,0.7863513690526586,3,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,gers,0.022022022186560623,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,hort,0.7452078172482863,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,humi,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,hypn,0.5388376559066314,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,jone,0.7124607944083469,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,lapi,0.496089000383246,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,mend,0.5344213018412654,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,mont,0.5613627054874631,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,muci,0.9622064815014596,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,pasc,0.5810016735899454,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,prat,0.5552494180831737,3,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,psit,1.0615792842802254,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,pyre,0.515941808910043,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,soro,0.6174586745332399,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-10,191,wurf,0.6780149026807266,1,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,bss,1.179169744256331,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,gers,0.21906592923876472,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,hort,1.3943493666542746,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,humi,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,hypn,1.9312534439363098,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,jone,1.1424391267402885,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,lapi,0.6295274001350513,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,mend,0.85645732649863,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,mont,1.6108880807207366,2,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,muci,0.9773518376857884,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,pasc,1.1774043762918538,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,prat,1.4379790567171942,10,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,psit,1.2355118919569263,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,pyre,1.3367713683587246,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,soro,1.2702013338580438,6,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-17,198,wurf,1.17305072292164,10,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,bss,0.9706526485299718,13,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,gers,0.21906592923876472,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,hort,1.2168910609065002,3,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,humi,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,hypn,1.167051847245381,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,jone,0.921648325471183,1,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,lapi,0.7111296414855259,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,mend,0.8938371713089637,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,mont,1.0053110365249833,2,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,muci,1.0548338519524056,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,pasc,0.9377544202520719,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,prat,1.110359138293065,16,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,psit,1.084672968208075,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,pyre,1.0598413346942472,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,soro,1.0118027984095455,3,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-07-23,204,wurf,1.0688321570883232,11,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,bss,1.7184440879922687,4,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,gers,0.37322008454468913,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,hort,2.2998226038110023,2,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,humi,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,hypn,0.8145764565641455,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,jone,1.1811568985115728,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,lapi,1.505481414649394,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,mend,1.5477815712967222,1,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,mont,0.9100579300902971,2,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,muci,1.550820440881919,2,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,pasc,1.5853206753996965,3,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,prat,1.5261760980818189,13,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,psit,1.2658132473071417,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,pyre,1.3919227894664845,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,soro,1.1103828318402995,8,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-02,214,wurf,2.1900854363415134,14,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,bss,0.5858608213271348,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,gers,0.412002639351739,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,hort,0.5811345842179924,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,humi,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,hypn,0.3591324554883389,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,jone,0.4139943119935949,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,lapi,1.1046868333887603,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,mend,0.7788125596426788,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,mont,0.3247782237078896,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,muci,0.9191274079011492,5,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,pasc,0.7007732057166797,9,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,prat,0.6365032064151616,13,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,psit,0.9874377160363668,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,pyre,0.9042671206509568,3,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,soro,0.6495863811999752,8,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-22,234,wurf,0.6010441005415614,3,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,bss,0.45535083345625077,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,gers,0.4279174164890923,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,hort,0.5013913712453016,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,humi,0,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,hypn,0.2694305997341797,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,jone,0.3566137700788143,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,lapi,1.0926063751106976,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,mend,0.7212467380463908,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,mont,0.3509681522915608,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,muci,0.843784620879997,6,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,pasc,0.6041227403515222,5,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,prat,0.5737439369622572,5,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,psit,0.9651906312805759,0,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,pyre,0.7649201522506097,2,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,soro,0.5751452287888108,11,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2010-08-27,239,wurf,0.5752397630418765,4,2010,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,bss,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,gers,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,hort,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,humi,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,hypn,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,jone,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,lapi,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,mend,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,mont,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,muci,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,pasc,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,prat,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,psit,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,pyre,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,soro,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-25,145,wurf,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,bss,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,gers,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,hort,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,humi,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,hypn,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,jone,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,lapi,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,mend,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,mont,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,muci,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,pasc,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,prat,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,psit,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,pyre,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,soro,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-05-30,150,wurf,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-06-08,159,bss,1.3389028363953233,1,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-06-08,159,gers,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-06-08,159,hort,0.33057900639686244,1,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-06-08,159,humi,0,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-06-08,159,hypn,0.17952400466330087,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-06-08,159,jone,1.1783910619003573,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
wmb5,2011-06-08,159,lapi,0.23723279656195168,0,2011,oben,none,1813,Watzmann 2,47.571583,12.93625,high
